flight_id,split,retained_in_distribution,rows
KSTL:SWA1412_12L_aaae1b_20260706T193000Z,train,True,135
KSTL:SWA1412_30R_a1ce16_20260717T193852Z,train,True,284
KSTL:SWA1412_30R_a1d93b_20260721T195851Z,train,True,263
KSTL:SWA1412_30R_a5ca89_20260707T195924Z,train,True,298
KSTL:SWA1413_12L_ab5eb2_20260715T022005Z,val,True,149
KSTL:SWA1413_12L_abd204_20260716T023017Z,train,True,142
KSTL:SWA1413_12L_ac0027_20260709T015817Z,train,True,309
KSTL:SWA1413_30R_ac0ff9_20260722T015446Z,val,True,136
KSTL:SWA1414_12L_abae8f_20260720T051350Z,train,True,153
KSTL:SWA1414_12L_abdc56_20260710T061723Z,train,True,141
KSTL:SWA1414_12L_abeeea_20260721T055949Z,train,True,152
KSTL:SWA1414_12L_ac57d2_20260709T043222Z,train,True,129
KSTL:SWA1414_12R_ac5b89_20260716T051030Z,train,True,146
KSTL:SWA1414_30R_ab62d3_20260722T044837Z,train,True,159
KSTL:SWA1414_30R_abaadd_20260717T055135Z,train,True,292
KSTL:SWA1414_30R_ac1ad7_20260708T041725Z,train,True,295
KSTL:SWA1414_30R_ac2038_20260707T055238Z,train,True,274
KSTL:SWA1414_30R_ac23ef_20260713T073025Z,train,True,174
KSTL:SWA1414_30R_ac6266_20260718T051831Z,train,True,238
KSTL:SWA1414_30R_ac692a_20260706T050506Z,val,True,115
KSTL:SWA1417_12L_a264a4_20260703T224151Z,val,True,127
KSTL:SWA1417_12L_a7506a_20260713T224406Z,val,True,152
KSTL:SWA1417_12L_ad01ab_20260720T235402Z,val,True,119
KSTL:SWA1417_30R_a1c2f1_20260706T223152Z,train,True,252
KSTL:SWA1417_30R_a30dc5_20260717T222229Z,train,True,230
KSTL:SWA1417_30R_ad3e16_20260709T223106Z,train,True,278
KSTL:SWA1422_11_abc7e9_20260514T175955Z,train,True,124
KSTL:SWA1422_12L_ab5ade_20260525T175052Z,train,True,288
KSTL:SWA1422_12L_abbca1_20260515T180506Z,train,True,252
KSTL:SWA1422_12L_ac2c79_20260521T181611Z,train,True,295
KSTL:SWA1422_12L_ac335b_20260528T173448Z,train,True,161
KSTL:SWA1422_12L_ac5349_20260529T174335Z,train,True,154
KSTL:SWA1422_30R_abec26_20260518T212017Z,train,True,137
KSTL:SWA1422_30R_abefba_20260511T173627Z,val,True,142
KSTL:SWA142_12L_a5ce40_20260716T044500Z,train,True,302
KSTL:SWA142_12L_aa7409_20260709T053115Z,train,True,286
KSTL:SWA142_12L_abc7c6_20260710T051157Z,train,True,383
KSTL:SWA142_12L_ac340a_20260711T044636Z,val,True,225
KSTL:SWA142_12L_ac4801_20260704T050112Z,val,True,270
KSTL:SWA142_12L_ac48f2_20260714T060846Z,train,True,321
KSTL:SWA142_12L_ac4b95_20260721T050212Z,train,True,259
KSTL:SWA142_30R_a29aff_20260722T041130Z,train,True,149
KSTL:SWA142_30R_ac00f6_20260718T052711Z,train,True,137
KSTL:SWA142_30R_ac72d2_20260712T041021Z,train,True,118
KSTL:SWA1430_12L_a2efae_20260516T211948Z,train,True,263
KSTL:SWA1430_12L_aba9e7_20260528T214438Z,train,True,241
KSTL:SWA1430_12L_abae8f_20260531T221313Z,train,True,279
KSTL:SWA1430_12L_abec6c_20260519T050825Z,train,True,306
KSTL:SWA1430_12L_abefdd_20260515T215923Z,val,True,287
KSTL:SWA1430_12L_ac07fd_20260526T214558Z,val,True,254
KSTL:SWA1430_12L_ac2813_20260521T232343Z,train,True,151
KSTL:SWA1430_12L_ac3a38_20260522T224910Z,train,True,304
KSTL:SWA1430_12L_ac486a_20260529T212553Z,train,True,148
KSTL:SWA1430_12L_ac57af_20260517T220350Z,val,True,279
KSTL:SWA1430_12L_ad5460_20260530T205536Z,train,True,293
KSTL:SWA1430_30R_aab0ba_20260523T204827Z,train,True,113
KSTL:SWA1430_30R_abb995_20260519T223814Z,train,True,134
KSTL:SWA1430_30R_abc0c1_20260513T224047Z,train,True,141
KSTL:SWA1430_30R_ac04ae_20260512T215122Z,train,True,126
KSTL:SWA1430_30R_ac0ff9_20260527T215008Z,train,True,115
KSTL:SWA1430_30R_ac425a_20260512T002705Z,train,True,127
KSTL:SWA1430_30R_ac5b43_20260510T221554Z,train,True,134
KSTL:SWA1436_12L_a24493_20260526T142115Z,train,True,163
KSTL:SWA1436_12L_a30dc5_20260530T143608Z,train,True,151
KSTL:SWA1436_12L_a73f35_20260516T144620Z,train,True,144
KSTL:SWA1436_12L_abaaa8_20260531T235958Z,train,True,125
KSTL:SWA1436_12L_ac08b1_20260518T002500Z,train,True,148
KSTL:SWA1436_30L_a2efae_20260513T141326Z,train,True,267
KSTL:SWA1436_30R_a196c8_20260512T141846Z,train,True,309
KSTL:SWA1436_30R_aa735a_20260523T143545Z,train,True,297
KSTL:SWA1436_30R_aa7a83_20260520T140512Z,train,True,141
KSTL:SWA1436_30R_aaa2d3_20260527T141243Z,train,True,298
KSTL:SWA1436_30R_ad292a_20260519T141117Z,train,True,128
KSTL:SWA1445_12L_ac5ada_20260704T200807Z,train,True,138
KSTL:SWA1448_12L_a5ea9a_20260516T162827Z,train,True,284
KSTL:SWA1448_12L_ad6595_20260530T163428Z,train,True,143
KSTL:SWA1448_30R_a2b3a2_20260523T162921Z,train,True,135
KSTL:SWA1461_12L_a1ce16_20260703T211130Z,val,True,276
KSTL:SWA1461_12L_a28ee7_20260716T210403Z,val,True,282
KSTL:SWA1461_12L_a2bb10_20260713T222724Z,val,True,255
KSTL:SWA1461_12L_a2f77b_20260714T232444Z,train,True,148
KSTL:SWA1461_12L_a542d7_20260715T210859Z,train,True,274
KSTL:SWA1461_12L_ac8777_20260708T220853Z,val,True,216
KSTL:SWA1461_12R_aaaa4a_20260720T204335Z,val,True,334
KSTL:SWA1461_30R_a29391_20260721T224717Z,train,True,130
KSTL:SWA1461_30R_a30a0e_20260707T012308Z,train,True,131
KSTL:SWA1461_30R_a5468e_20260710T205919Z,train,True,122
KSTL:SWA1461_30R_aa72f5_20260709T214105Z,val,True,146
KSTL:SWA1461_30R_aa9eb3_20260707T222938Z,train,True,143
KSTL:SWA1461_30R_ac75fa_20260719T050314Z,train,True,122
KSTL:SWA1462_12L_a23200_20260709T004458Z,train,True,265
KSTL:SWA1462_12L_a2c27e_20260704T005254Z,train,True,166
KSTL:SWA1462_12L_a302a0_20260715T020329Z,val,True,267
KSTL:SWA1462_12L_aa7aeb_20260721T004045Z,train,True,316
KSTL:SWA1462_12L_aa9eb3_20260717T011218Z,train,True,305
KSTL:SWA1462_30R_aa9a7a_20260711T011950Z,train,True,118
KSTL:SWA1462_30R_aa9afc_20260718T022512Z,train,True,148
KSTL:SWA1462_30R_abd627_20260712T015133Z,train,True,109
KSTL:SWA1462_30R_ac2ba0_20260719T043811Z,train,True,129
KSTL:SWA1462_30R_ad3e16_20260708T011145Z,train,True,118
KSTL:SWA1467_12L_a29aff_20260706T182545Z,train,True,138
KSTL:SWA1467_12L_aaad6d_20260713T183144Z,train,True,135
KSTL:SWA1467_12R_ac5349_20260715T171759Z,val,True,128
KSTL:SWA1467_12R_ad50a9_20260720T185258Z,train,True,130
KSTL:SWA1467_30R_a1a2e0_20260717T185350Z,val,True,131
KSTL:SWA1467_30R_abc0e4_20260705T165500Z,train,True,227
KSTL:SWA1467_30R_ac3a83_20260719T171409Z,train,True,124
KSTL:SWA1467_30R_ac69b6_20260712T170142Z,val,True,252
KSTL:SWA1471_30R_a1a697_20260704T140211Z,train,True,123
KSTL:SWA1484_30R_ac27f0_20260719T054145Z,train,True,251
KSTL:SWA1484_30R_ac289f_20260712T052959Z,val,True,258
KSTL:SWA1496_12L_ac33a3_20260526T165645Z,train,True,135
KSTL:SWA1496_12L_ac65dc_20260519T164555Z,val,True,328
KSTL:SWA1496_30R_abe501_20260512T163656Z,train,True,217
KSTL:SWA1496_30R_abec03_20260527T164032Z,train,True,253
KSTL:SWA1496_30R_ac03ff_20260513T164952Z,train,True,257
KSTL:SWA1496_30R_ac1a72_20260520T165259Z,val,True,288
KSTL:SWA1505_30R_ac4c21_20260525T011324Z,train,True,122
KSTL:SWA1530_12L_a615d0_20260719T203549Z,train,True,146
KSTL:SWA1530_29_a53f20_20260705T203358Z,train,True,149
KSTL:SWA1530_30R_ad70ba_20260712T214310Z,train,True,127
KSTL:SWA1538_12L_abb579_20260516T001221Z,val,True,139
KSTL:SWA1538_12L_abc3ec_20260525T235712Z,train,True,137
KSTL:SWA1538_12L_abe496_20260530T000226Z,train,True,147
KSTL:SWA1538_12L_ac3ac9_20260521T234526Z,train,True,137
KSTL:SWA1538_12L_ac62f3_20260528T235937Z,train,True,146
KSTL:SWA1538_30R_ac5765_20260512T002500Z,train,True,246
KSTL:SWA1548_12L_a1442f_20260522T015312Z,val,True,308
KSTL:SWA1548_12L_ab5f87_20260518T035717Z,train,True,278
KSTL:SWA1548_12L_abc058_20260523T014102Z,val,True,320
KSTL:SWA1548_12L_abf3da_20260528T033642Z,train,True,272
KSTL:SWA1548_12L_ac0094_20260515T014817Z,val,True,330
KSTL:SWA1548_12L_ac136d_20260516T013252Z,train,True,254
KSTL:SWA1548_12L_ac32f2_20260530T233417Z,train,True,146
KSTL:SWA1548_12L_ac3ee9_20260526T013557Z,train,True,266
KSTL:SWA1548_12L_ac4f29_20260516T230007Z,train,True,304
KSTL:SWA1548_12L_ac5697_20260519T020206Z,train,True,351
KSTL:SWA1548_12L_ac5a4a_20260527T005354Z,train,True,253
KSTL:SWA1548_12L_ac5ed9_20260530T014243Z,train,True,301
KSTL:SWA1548_30L_ac32f2_20260514T004826Z,train,True,127
KSTL:SWA1548_30R_abb245_20260511T031955Z,val,True,142
KSTL:SWA1548_30R_ac287c_20260513T010556Z,train,True,139
KSTL:SWA1548_30R_ac42df_20260512T020509Z,train,True,127
KSTL:SWA1548_30R_ac47de_20260520T014225Z,val,True,133
KSTL:SWA1548_30R_ac5066_20260523T224614Z,train,True,108
KSTL:SWA1548_30R_ac696c_20260525T002751Z,train,True,121
KSTL:SWA154_12L_a5d5ae_20260527T231732Z,train,True,319
KSTL:SWA154_12L_abc0e4_20260516T232424Z,train,True,145
KSTL:SWA154_12L_ac1327_20260530T225524Z,train,True,141
KSTL:SWA154_12L_aca788_20260526T235453Z,train,True,139
KSTL:SWA154_30R_a1a697_20260513T225300Z,train,True,269
KSTL:SWA154_30R_a1c2f1_20260520T223912Z,train,True,257
KSTL:SWA154_30R_a2886c_20260520T040637Z,train,True,147
KSTL:SWA1565_12L_abc4d8_20260530T144030Z,train,True,162
KSTL:SWA1565_30R_ac5afd_20260523T144147Z,val,True,122
KSTL:SWA1585_30R_ace19a_20260704T182311Z,train,True,295
KSTL:SWA1589_30R_a742ec_20260524T184044Z,train,True,121
KSTL:SWA1589_30R_abc12a_20260704T143519Z,val,True,248
KSTL:SWA1592_30L_a1442f_20260721T135600Z,train,True,157
KSTL:SWA1623_12L_a2cffc_20260530T215725Z,val,True,180
KSTL:SWA1623_12L_ad12e0_20260516T213559Z,train,True,282
KSTL:SWA1623_30R_ad36a8_20260523T215615Z,val,True,123
KSTL:SWA162_30R_acab3f_20260704T153008Z,val,True,264
KSTL:SWA1634_30R_abb595_20260719T142441Z,train,True,243
KSTL:SWA1634_30R_abd50f_20260712T142720Z,train,True,244
KSTL:SWA1634_30R_ac252a_20260705T143229Z,train,True,254
KSTL:SWA1635_12L_abeb9f_20260704T212540Z,train,True,123
KSTL:SWA1643_12L_a53f20_20260708T175811Z,train,True,142
KSTL:SWA1643_30R_a5ea9a_20260721T181130Z,train,True,133
KSTL:SWA1643_30R_ac8ee5_20260707T175040Z,val,True,319
KSTL:SWA1644_12L_ab5b2b_20260531T121906Z,train,True,330
KSTL:SWA1644_12L_abd90c_20260526T180129Z,train,True,328
KSTL:SWA1644_30R_abf2ea_20260527T175500Z,train,True,119
KSTL:SWA1644_30R_ac134a_20260520T181309Z,train,True,124
KSTL:SWA1644_30R_ac2859_20260512T193520Z,train,True,117
KSTL:SWA1644_30R_ac287c_20260519T182427Z,train,True,132
KSTL:SWA1644_30R_ac3adf_20260510T121331Z,train,True,133
KSTL:SWA1644_30R_ac4f4c_20260513T181220Z,train,True,126
KSTL:SWA1644_30R_ac52ff_20260524T125300Z,train,True,119
KSTL:SWA1665_30R_ab5eb2_20260525T000420Z,train,True,115
KSTL:SWA1672_30R_abbc75_20260704T180034Z,train,True,145
KSTL:SWA1680_12L_ac07fd_20260526T153137Z,train,True,129
KSTL:SWA1680_30L_abc0c1_20260513T154039Z,val,True,300
KSTL:SWA1680_30R_abb995_20260519T151911Z,train,True,255
KSTL:SWA1680_30R_ac04ae_20260512T151759Z,train,True,279
KSTL:SWA1680_30R_ac0ff9_20260527T152608Z,train,True,132
KSTL:SWA1688_12L_a1aa4e_20260528T220640Z,train,True,157
KSTL:SWA1688_12L_a1ea70_20260529T212835Z,train,True,158
KSTL:SWA1688_12L_a25d36_20260514T225622Z,train,True,303
KSTL:SWA1688_12L_aaa68a_20260522T213546Z,train,True,140
KSTL:SWA1688_12L_ad1a4e_20260521T214058Z,train,True,289
KSTL:SWA1688_12L_ad2ce1_20260515T213447Z,train,True,273
KSTL:SWA1688_30R_a23d25_20260511T213508Z,train,True,118
KSTL:SWA1688_30R_aaa68a_20260518T214843Z,train,True,141
KSTL:SWA1694_12L_abadf9_20260514T123844Z,train,True,153
KSTL:SWA1694_12L_abd57e_20260518T122011Z,train,True,133
KSTL:SWA1694_12L_abfd23_20260515T122448Z,val,True,136
KSTL:SWA1694_12L_ac0f03_20260528T122646Z,train,True,159
KSTL:SWA1694_12L_ac138c_20260521T123234Z,train,True,155
KSTL:SWA1694_12L_ac69b6_20260529T123608Z,train,True,300
KSTL:SWA1694_30R_ac0c24_20260511T123150Z,train,True,325
KSTL:SWA1698_12L_ac4fb5_20260709T010253Z,train,True,136
KSTL:SWA1709_30R_ac5066_20260510T194801Z,train,True,258
KSTL:SWA1714_12L_a2a26d_20260516T195737Z,train,True,291
KSTL:SWA1714_12L_a2ded8_20260530T193242Z,val,True,291
KSTL:SWA1714_12L_abb12d_20260529T122028Z,train,True,292
KSTL:SWA1714_12L_abb5bf_20260521T121907Z,val,True,278
KSTL:SWA1714_12L_abc0c1_20260528T122004Z,train,False,102
KSTL:SWA1714_12L_abf32f_20260522T122313Z,val,True,104
KSTL:SWA1714_12L_abf351_20260515T123417Z,train,True,147
KSTL:SWA1714_12L_ac24c5_20260531T120145Z,train,True,257
KSTL:SWA1714_12L_ac65dc_20260526T122013Z,train,True,157
KSTL:SWA1714_12R_ac2b80_20260518T122521Z,val,True,314
KSTL:SWA1714_30R_a26fc9_20260523T194921Z,train,True,127
KSTL:SWA1714_30R_abb579_20260512T123437Z,train,True,144
KSTL:SWA1714_30R_abe77a_20260519T121527Z,train,True,130
KSTL:SWA1714_30R_ac07dc_20260524T124451Z,train,True,131
KSTL:SWA1714_30R_ac2439_20260513T122740Z,val,True,142
KSTL:SWA1714_30R_ac3e13_20260527T122053Z,train,True,124
KSTL:SWA1714_30R_ac48f2_20260525T120408Z,val,True,117
KSTL:SWA1714_30R_ac696c_20260511T123036Z,val,True,131
KSTL:SWA1716_30R_a23200_20260712T175648Z,val,True,228
KSTL:SWA1716_30R_a7506a_20260719T181338Z,train,True,166
KSTL:SWA1716_30R_aa9e6d_20260705T181653Z,train,True,304
KSTL:SWA1717_12L_abf29f_20260711T143047Z,train,True,166
KSTL:SWA1717_30R_ac28e5_20260704T230753Z,train,True,126
KSTL:SWA1717_30R_ac340a_20260718T150223Z,train,True,130
KSTL:SWA1718_30R_ab62f8_20260713T023356Z,train,True,271
KSTL:SWA1718_30R_abb995_20260706T021551Z,train,True,107
KSTL:SWA1726_30R_ab5ade_20260718T212311Z,train,True,123
KSTL:SWA1726_30R_abae8f_20260711T212652Z,train,True,120
KSTL:SWA1734_12L_ac538f_20260704T233723Z,val,True,121
KSTL:SWA1736_30R_ab5f6a_20260722T022448Z,train,True,129
KSTL:SWA1747_12L_ac4b95_20260719T063630Z,train,True,132
KSTL:SWA1747_30R_abbca1_20260712T061501Z,train,True,263
KSTL:SWA1749_12L_abc7c6_20260719T201642Z,train,True,135
KSTL:SWA1749_12L_ac57d2_20260712T201327Z,train,True,264
KSTL:SWA1749_29_ac042a_20260705T201125Z,train,True,139
KSTL:SWA174_12L_a23d25_20260708T222352Z,train,True,128
KSTL:SWA174_12L_a2886c_20260720T001040Z,train,True,132
KSTL:SWA174_12L_a318ea_20260714T223421Z,val,True,138
KSTL:SWA174_12L_aa6fca_20260715T223643Z,train,True,137
KSTL:SWA174_30R_a200ba_20260707T223453Z,train,True,274
KSTL:SWA174_30R_a57b8b_20260706T043424Z,train,True,290
KSTL:SWA174_30R_aca01a_20260721T224356Z,train,True,143
KSTL:SWA174_30R_ad2573_20260713T002451Z,train,True,306
KSTL:SWA1751_11_abf9d5_20260703T125303Z,train,True,116
KSTL:SWA1751_11_ac0843_20260711T132145Z,val,True,120
KSTL:SWA1751_11_ac3a83_20260720T131658Z,train,True,120
KSTL:SWA1751_12L_aa733b_20260714T141322Z,val,True,154
KSTL:SWA1751_12L_ac0048_20260709T131546Z,train,True,133
KSTL:SWA1751_12L_ac2c33_20260704T133536Z,train,True,129
KSTL:SWA1751_12L_ac2c33_20260710T131907Z,train,True,145
KSTL:SWA1751_12R_a1f1de_20260715T141010Z,train,True,148
KSTL:SWA1751_12R_ac2412_20260716T132336Z,val,True,139
KSTL:SWA1751_29_a1d93b_20260722T141654Z,train,True,257
KSTL:SWA1751_29_abfd00_20260717T132436Z,train,True,328
KSTL:SWA1751_30R_abb1de_20260706T131924Z,val,True,246
KSTL:SWA1751_30R_abfd8c_20260718T133139Z,train,True,249
KSTL:SWA1751_30R_ac2b61_20260713T132544Z,train,True,315
KSTL:SWA1751_30R_ac789b_20260707T141136Z,train,True,290
KSTL:SWA1751_30R_ad1a4e_20260708T141543Z,train,True,326
KSTL:SWA1753_11_a5d5ae_20260720T175955Z,train,True,121
KSTL:SWA1753_12L_a27aee_20260526T005024Z,train,True,250
KSTL:SWA1753_12L_a2e28f_20260710T174346Z,train,True,141
KSTL:SWA1753_12L_a2f77b_20260521T235957Z,train,True,146
KSTL:SWA1753_12L_aa7aa6_20260528T231813Z,train,True,279
KSTL:SWA1753_12L_aaa5ff_20260522T234141Z,train,True,305
KSTL:SWA1753_12L_ac1ab8_20260708T180931Z,train,True,135
KSTL:SWA1753_12L_ac789b_20260515T001040Z,train,True,154
KSTL:SWA1753_12L_acc799_20260529T232430Z,train,True,268
KSTL:SWA1753_12L_ad6595_20260706T181545Z,train,True,136
KSTL:SWA1753_12L_ad6d03_20260713T180434Z,train,True,139
KSTL:SWA1753_12R_a280fe_20260716T175609Z,train,True,130
KSTL:SWA1753_12R_ac1301_20260715T182537Z,train,True,130
KSTL:SWA1753_29_a5540c_20260717T180848Z,train,True,154
KSTL:SWA1753_30R_a146f1_20260721T182535Z,train,True,259
KSTL:SWA1753_30R_a24757_20260709T175958Z,train,True,242
KSTL:SWA1753_30R_a30a0e_20260703T180822Z,train,True,240
KSTL:SWA1753_30R_a620f5_20260511T235131Z,train,True,134
KSTL:SWA1753_30R_a63bf4_20260718T181225Z,train,True,265
KSTL:SWA1753_30R_abe7e3_20260711T181226Z,train,True,134
KSTL:SWA1753_30R_abf9f8_20260707T182608Z,val,True,287
KSTL:SWA1756_12L_ab628c_20260704T034707Z,train,True,136
KSTL:SWA1756_12L_abefba_20260716T034819Z,val,True,135
KSTL:SWA1756_12L_abf308_20260715T030637Z,train,True,156
KSTL:SWA1756_12L_ac5afd_20260711T061211Z,train,True,148
KSTL:SWA1756_12L_ac6a1f_20260721T034025Z,train,True,134
KSTL:SWA1756_12L_ac71ef_20260714T035452Z,train,True,135
KSTL:SWA1756_30R_abc4be_20260712T021619Z,train,True,261
KSTL:SWA1756_30R_abf3b8_20260707T051523Z,train,True,255
KSTL:SWA1756_30R_abf3da_20260717T051234Z,train,True,240
KSTL:SWA1756_30R_ac2c79_20260705T012941Z,train,True,289
KSTL:SWA1756_30R_ac4bfe_20260718T044336Z,train,True,150
KSTL:SWA1756_30R_ac4c44_20260722T033057Z,train,True,277
KSTL:SWA1758_30R_abbd0a_20260713T031712Z,train,True,260
KSTL:SWA1758_30R_abef16_20260706T034034Z,train,True,267
KSTL:SWA1762_12L_a1ca5f_20260515T135347Z,train,True,291
KSTL:SWA1762_12L_a20471_20260525T140458Z,val,True,316
KSTL:SWA1762_12L_a27aee_20260531T135736Z,train,True,293
KSTL:SWA1762_12L_a29aff_20260521T144435Z,train,True,308
KSTL:SWA1762_12L_a2a26d_20260517T135733Z,train,True,305
KSTL:SWA1762_12L_aa76ef_20260514T140841Z,val,True,349
KSTL:SWA1762_12L_aa7b33_20260522T140529Z,train,True,298
KSTL:SWA1762_12L_ac337e_20260720T030559Z,train,True,330
KSTL:SWA1762_12L_ad493b_20260528T140235Z,train,True,280
KSTL:SWA1762_12L_ad50a9_20260529T135716Z,train,True,286
KSTL:SWA1762_30R_a1a2e0_20260513T135519Z,train,True,145
KSTL:SWA1762_30R_a1f94c_20260523T135521Z,train,True,134
KSTL:SWA1762_30R_a24493_20260518T135731Z,train,True,121
KSTL:SWA1762_30R_a2bec7_20260516T135640Z,val,True,134
KSTL:SWA1762_30R_a2c635_20260520T135425Z,val,True,140
KSTL:SWA1762_30R_a2e28f_20260527T142118Z,val,True,147
KSTL:SWA1762_30R_a60c09_20260512T135604Z,train,True,140
KSTL:SWA1762_30R_aa777e_20260511T141423Z,train,True,137
KSTL:SWA1762_30R_aab0ba_20260519T145950Z,train,True,130
KSTL:SWA1762_30R_ac2836_20260713T024259Z,train,True,114
KSTL:SWA1762_30R_ac65dc_20260706T031139Z,train,True,134
KSTL:SWA1762_30R_ac8009_20260510T140208Z,train,True,138
KSTL:SWA1764_12L_a2a26d_20260521T210230Z,train,True,288
KSTL:SWA1764_12L_a2efae_20260514T204331Z,train,True,268
KSTL:SWA1764_12L_a528d6_20260528T204428Z,train,True,282
KSTL:SWA1764_12L_a54bab_20260529T212434Z,val,True,148
KSTL:SWA1764_12L_a600e4_20260518T204618Z,train,True,276
KSTL:SWA1764_12L_aa72f5_20260515T203615Z,train,True,264
KSTL:SWA1764_30R_a1ca5f_20260524T201001Z,val,True,133
KSTL:SWA1764_30R_a600e4_20260511T205608Z,train,True,135
KSTL:SWA1767_12L_ab5bd4_20260709T023607Z,val,True,139
KSTL:SWA1767_12L_ab5bf0_20260716T032502Z,train,True,143
KSTL:SWA1767_12L_ac61bc_20260715T025040Z,train,True,137
KSTL:SWA1767_30R_abaeb2_20260722T023447Z,train,True,269
KSTL:SWA1767_30R_ac694f_20260708T024245Z,train,True,245
KSTL:SWA176_12L_a5468e_20260719T191725Z,train,True,286
KSTL:SWA176_30R_a31533_20260705T184730Z,train,True,118
KSTL:SWA176_30R_a528d6_20260712T185210Z,train,True,131
KSTL:SWA1774_12L_aca788_20260516T215836Z,train,True,280
KSTL:SWA1774_30R_aab146_20260523T220325Z,val,True,118
KSTL:SWA1783_11_a2597f_20260720T122352Z,train,True,130
KSTL:SWA1783_12L_a29391_20260710T121256Z,train,True,297
KSTL:SWA1783_12L_a55f31_20260716T121226Z,train,True,283
KSTL:SWA1783_12L_a5c31b_20260714T121432Z,train,True,264
KSTL:SWA1783_12L_a717b6_20260704T123510Z,val,True,302
KSTL:SWA1783_12L_aa7b78_20260711T125510Z,train,True,136
KSTL:SWA1783_12L_aaa68a_20260709T120345Z,train,True,265
KSTL:SWA1783_12L_ad41cd_20260703T121108Z,train,True,288
KSTL:SWA1783_12R_a27aee_20260715T122048Z,train,True,330
KSTL:SWA1783_30R_a1d1d0_20260708T122617Z,train,True,126
KSTL:SWA1783_30R_a2afeb_20260706T121805Z,train,True,131
KSTL:SWA1783_30R_a30a0e_20260707T122630Z,train,True,119
KSTL:SWA1783_30R_aa9e6d_20260717T120704Z,train,True,144
KSTL:SWA1783_30R_aaa668_20260722T122104Z,train,True,144
KSTL:SWA1783_30R_acd675_20260718T122718Z,val,True,146
KSTL:SWA1788_30R_ac481d_20260704T230509Z,train,True,293
KSTL:SWA1790_12L_abdc78_20260706T195803Z,train,True,287
KSTL:SWA1790_12L_ac0bde_20260703T201150Z,train,True,254
KSTL:SWA1790_12L_ac337e_20260713T213414Z,train,True,149
KSTL:SWA1790_12L_ac53b2_20260716T195833Z,train,True,234
KSTL:SWA1790_12R_abd1e3_20260720T202226Z,train,True,254
KSTL:SWA1790_30R_abbd47_20260718T215914Z,train,True,113
KSTL:SWA1790_30R_ac0bde_20260709T195231Z,train,True,131
KSTL:SWA1790_30R_ac212d_20260710T200918Z,train,True,123
KSTL:SWA1790_30R_ac57af_20260717T200134Z,train,True,129
KSTL:SWA1790_30R_ac7566_20260711T212124Z,train,True,119
KSTL:SWA1795_30R_ac57d2_20260704T225452Z,train,True,133
KSTL:SWA1832_24_ab5f6a_20260704T222353Z,train,True,192
KSTL:SWA1837_12L_ac56d9_20260711T125028Z,train,True,126
KSTL:SWA1837_30R_ac729c_20260718T122911Z,train,True,148
KSTL:SWA1842_30R_abd230_20260719T121656Z,train,True,123
KSTL:SWA1842_30R_ac28e5_20260705T123419Z,train,True,139
KSTL:SWA1844_12L_ac2813_20260719T225814Z,train,True,316
KSTL:SWA1844_30R_abb90d_20260712T215406Z,train,True,118
KSTL:SWA1844_30R_abc107_20260705T230700Z,train,True,115
KSTL:SWA1845_12L_abb205_20260519T072645Z,train,True,286
KSTL:SWA1845_12L_abb5e2_20260523T055708Z,train,True,143
KSTL:SWA1845_12L_ac0b50_20260527T040738Z,train,True,139
KSTL:SWA1845_12L_ac2f37_20260516T052707Z,train,True,200
KSTL:SWA1845_12L_ac32f2_20260529T052309Z,val,True,150
KSTL:SWA1845_12L_ac7188_20260515T060013Z,train,True,146
KSTL:SWA1845_12R_ac245c_20260528T041612Z,val,True,130
KSTL:SWA1845_30R_ab5bb1_20260513T040901Z,val,True,244
KSTL:SWA1845_30R_ac250b_20260521T061733Z,train,True,253
KSTL:SWA1845_30R_ac5746_20260512T060621Z,train,True,317
KSTL:SWA1845_30R_ad7828_20260520T035922Z,train,True,126
KSTL:SWA1862_12L_a5a30a_20260515T150328Z,train,True,318
KSTL:SWA1862_12L_aa777e_20260528T144758Z,train,True,302
KSTL:SWA1862_12L_aaa247_20260529T144945Z,val,True,286
KSTL:SWA1862_12L_aab169_20260521T145201Z,train,True,159
KSTL:SWA1862_12L_aca788_20260516T152736Z,train,True,309
KSTL:SWA1862_12L_ad2ce1_20260530T150050Z,train,True,252
KSTL:SWA1862_12L_ad5e27_20260522T150307Z,train,True,302
KSTL:SWA1862_12R_ad12e0_20260514T145152Z,train,True,325
